"year","race","hispanic","region","partyid","coninc","polviews"
1983,1,NA,3,2,15377,4
1983,1,NA,3,4,NA,NA
1983,1,NA,3,2,19221,NA
1983,1,NA,3,6,51256,NA
1983,1,NA,3,3,126110,NA
1983,1,NA,3,7,32035,4
1983,1,NA,3,2,36306,NA
1983,1,NA,3,3,23492,5
1983,1,NA,3,7,72612,NA
1983,1,NA,3,3,NA,NA
1983,1,NA,3,7,51256,3
1983,1,NA,3,0,NA,1
1983,1,NA,3,2,126110,4
1983,1,NA,3,4,126110,NA
1983,1,NA,3,4,51256,5
1983,1,NA,3,6,51256,NA
1983,1,NA,3,4,126110,4
1983,1,NA,3,5,72612,NA
1983,1,NA,3,4,40577,2
1983,1,NA,3,2,9397,NA
1983,1,NA,3,2,NA,NA
1983,1,NA,3,5,27764,NA
1983,1,NA,3,5,5980,3
1983,1,NA,3,1,3417,NA
1983,1,NA,3,2,40577,3
1983,1,NA,3,6,72612,6
1983,1,NA,3,1,12814,6
1983,1,NA,3,0,15377,NA
1983,1,NA,3,3,27764,4
1983,1,NA,3,6,19221,NA
1983,1,NA,3,3,72612,4
1983,1,NA,3,6,72612,NA
1983,1,NA,3,1,126110,4
1983,1,NA,3,6,126110,NA
1983,1,NA,3,6,126110,5
1983,1,NA,3,5,72612,NA
1983,1,NA,3,2,32035,4
1983,1,NA,3,0,51256,NA
1983,1,NA,3,0,19221,4
1983,1,NA,3,2,7688,NA
1983,1,NA,3,3,NA,NA
1983,1,NA,3,4,51256,NA
1983,1,NA,3,6,72612,4
1983,1,NA,3,1,36306,NA
1983,1,NA,3,5,NA,6
1983,1,NA,3,3,32035,4
1983,1,NA,3,4,NA,NA
1983,1,NA,3,1,51256,6
1983,1,NA,3,2,36306,NA
1983,2,NA,3,1,36306,NA
1983,1,NA,3,2,27764,NA
1983,1,NA,3,2,36306,NA
1983,1,NA,3,2,32035,NA
1983,2,NA,3,0,12814,2
1983,1,NA,4,7,126110,NA
1983,1,NA,4,1,15377,2
1983,1,NA,4,0,15377,NA
1983,1,NA,4,2,51256,NA
1983,1,NA,4,3,32035,5
1983,1,NA,4,0,40577,NA
1983,1,NA,4,3,23492,4
1983,1,NA,4,0,51256,NA
1983,1,NA,4,1,32035,NA
1983,1,NA,4,4,36306,3
1983,1,NA,4,5,36306,NA
1983,1,NA,4,4,27764,NA
1983,1,NA,4,5,72612,NA
1983,1,NA,4,1,126110,5
1983,1,NA,4,6,126110,NA
1983,1,NA,4,5,126110,5
1983,1,NA,4,5,NA,NA
1983,1,NA,4,0,NA,4
1983,1,NA,4,5,126110,NA
1983,1,NA,4,6,126110,6
1983,1,NA,4,1,12814,NA
1983,1,NA,4,0,19221,NA
1983,1,NA,4,1,19221,5
1983,1,NA,4,1,23492,NA
1983,1,NA,4,2,12814,4
1983,1,NA,4,1,12814,5
1983,1,NA,4,5,27764,NA
1983,1,NA,4,1,15377,3
1983,1,NA,4,2,51256,NA
1983,1,NA,4,4,72612,3
1983,1,NA,4,1,40577,NA
1983,1,NA,4,5,32035,NA
1983,1,NA,4,1,51256,NA
1983,2,NA,4,2,19221,3
1983,2,NA,4,0,51256,4
1983,2,NA,4,0,11105,4
1983,1,NA,5,4,51256,NA
1983,1,NA,5,3,51256,5
1983,1,NA,5,0,5980,NA
1983,1,NA,5,6,72612,NA
1983,1,NA,5,5,126110,5
1983,1,NA,5,1,19221,NA
1983,1,NA,5,1,32035,3
1983,1,NA,5,4,32035,NA
1983,1,NA,5,4,51256,3
1983,1,NA,5,6,126110,NA
1983,1,NA,5,1,72612,NA
1983,1,NA,5,1,51256,5
1983,2,NA,5,3,9397,NA
1983,2,NA,5,5,15377,5
1983,2,NA,5,3,51256,1
1983,2,NA,5,2,27764,NA
1983,2,NA,5,0,51256,4
1983,2,NA,5,0,19221,2
1983,1,NA,5,6,23492,NA
1983,1,NA,5,1,27764,6
1983,1,NA,5,0,NA,6
1983,1,NA,5,2,72612,NA
1983,2,NA,5,1,40577,7
1983,2,NA,5,4,51256,3
1983,2,NA,5,0,7688,4
1983,2,NA,5,0,51256,NA
1983,1,NA,5,6,19221,4
1983,2,NA,5,1,27764,4
1983,1,NA,5,0,51256,NA
1983,1,NA,5,2,NA,4
1983,1,NA,5,3,NA,NA
1983,2,NA,5,3,NA,3
1983,1,NA,5,3,NA,NA
1983,1,NA,5,4,19221,4
1983,2,NA,5,3,NA,NA
1983,2,NA,5,3,36306,NA
1983,2,NA,5,0,32035,NA
1983,2,NA,5,3,12814,NA
1983,2,NA,5,2,5980,NA
1983,1,NA,5,0,5980,4
1983,1,NA,5,1,36306,NA
1983,1,NA,5,6,36306,NA
1983,1,NA,5,1,51256,NA
1983,1,NA,5,0,NA,NA
1983,1,NA,5,6,23492,6
1983,1,NA,5,1,32035,NA
1983,1,NA,5,1,NA,2
1983,1,NA,5,3,19221,NA
1983,1,NA,5,3,23492,NA
1983,1,NA,5,5,19221,NA
1983,1,NA,5,3,40577,4
1983,1,NA,5,5,72612,5
1983,1,NA,5,5,5980,6
1983,1,NA,5,5,51256,NA
1983,1,NA,5,2,7688,3
1983,2,NA,5,0,19221,NA
1983,2,NA,5,1,40577,NA
1983,2,NA,5,3,12814,4
1983,1,NA,6,1,5980,NA
1983,1,NA,6,4,51256,4
1983,1,NA,6,0,3417,6
1983,1,NA,6,4,15377,NA
1983,1,NA,6,2,19221,6
1983,1,NA,6,5,15377,NA
1983,1,NA,6,1,51256,NA
1983,1,NA,6,5,72612,NA
1983,1,NA,6,2,15377,4
1983,1,NA,6,2,27764,NA
1983,1,NA,6,0,19221,4
1983,1,NA,6,6,NA,NA
1983,1,NA,6,5,9397,NA
1983,1,NA,6,2,36306,NA
1983,1,NA,6,5,72612,NA
1983,1,NA,6,1,23492,4
1983,1,NA,6,1,32035,3
1983,1,NA,6,5,32035,NA
1983,1,NA,6,3,NA,NA
1983,1,NA,6,3,32035,NA
1983,1,NA,6,0,51256,2
1983,1,NA,6,0,51256,2
1983,1,NA,6,2,36306,5
1983,1,NA,6,2,7688,NA
1983,1,NA,6,2,27764,3
1983,2,NA,6,2,51256,5
1983,1,NA,6,1,27764,NA
1983,1,NA,6,2,27764,4
1983,1,NA,6,4,NA,4
1983,1,NA,6,1,40577,4
1983,2,NA,6,0,7688,NA
1983,2,NA,6,1,40577,4
1983,1,NA,6,2,11105,NA
1983,2,NA,6,2,27764,4
1983,1,NA,6,1,12814,NA
1983,1,NA,6,5,51256,6
1983,2,NA,7,0,854,NA
1983,1,NA,7,1,51256,4
1983,1,NA,7,6,51256,5
1983,1,NA,7,1,51256,4
1983,1,NA,7,5,126110,6
1983,1,NA,7,1,40577,NA
1983,1,NA,7,5,40577,NA
1983,1,NA,7,1,NA,6
1983,1,NA,7,1,NA,3
1983,1,NA,7,1,72612,NA
1983,1,NA,7,1,51256,NA
1983,1,NA,7,6,NA,NA
1983,1,NA,7,2,19221,NA
1983,2,NA,7,0,40577,NA
1983,1,NA,7,1,9397,4
1983,1,NA,7,1,27764,NA
1983,1,NA,7,0,19221,6
1983,1,NA,7,5,854,NA
1983,1,NA,7,2,27764,3
1983,1,NA,7,3,32035,NA
1983,1,NA,7,6,72612,6
1983,1,NA,7,2,51256,4
1983,1,NA,7,1,72612,NA
1983,1,NA,7,0,27764,1
1983,1,NA,7,1,126110,NA
1983,1,NA,7,1,51256,3
1983,1,NA,7,5,19221,NA
1983,1,NA,7,1,40577,4
1983,1,NA,7,4,854,NA
1983,1,NA,7,6,40577,6
1983,1,NA,7,2,15377,NA
1983,1,NA,7,1,36306,4
1983,1,NA,7,5,27764,4
1983,1,NA,7,1,51256,3
1983,1,NA,7,5,23492,NA
1983,1,NA,7,0,23492,5
1983,1,NA,7,1,126110,3
1983,1,NA,7,6,126110,6
1983,1,NA,7,2,27764,NA
1983,1,NA,7,1,51256,3
1983,1,NA,7,1,51256,NA
1983,1,NA,7,2,NA,NA
1983,1,NA,7,2,51256,4
1983,1,NA,7,1,7688,NA
1983,1,NA,8,0,15377,NA
1983,1,NA,8,3,11105,3
1983,1,NA,8,4,51256,NA
1983,1,NA,8,1,19221,NA
1983,1,NA,8,0,40577,NA
1983,1,NA,8,5,9397,5
1983,1,NA,8,6,NA,NA
1983,1,NA,8,0,19221,4
1983,1,NA,8,2,40577,NA
1983,1,NA,8,4,72612,4
1983,1,NA,8,7,51256,4
1983,1,NA,8,3,126110,NA
1983,1,NA,9,2,3417,2
1983,1,NA,9,1,7688,NA
1983,1,NA,9,1,9397,2
1983,1,NA,9,2,40577,4
1983,1,NA,9,2,5980,NA
1983,1,NA,9,4,9397,5
1983,1,NA,9,3,51256,2
1983,1,NA,9,0,23492,NA
1983,1,NA,9,4,72612,NA
1983,1,NA,9,6,5980,NA
1983,1,NA,9,4,40577,4
1983,1,NA,9,0,51256,NA
1983,1,NA,9,6,3417,6
1983,1,NA,9,2,3417,NA
1983,1,NA,9,2,51256,2
1983,1,NA,9,1,72612,NA
1983,1,NA,9,5,27764,5
1983,1,NA,9,1,3417,NA
1983,1,NA,9,5,72612,5
1983,1,NA,9,6,32035,NA
1983,3,NA,9,1,NA,5
1983,1,NA,9,1,40577,NA
1983,1,NA,9,5,72612,4
1983,1,NA,9,5,36306,NA
1983,1,NA,9,0,51256,4
1983,1,NA,9,6,7688,NA
1983,2,NA,9,1,72612,1
1983,1,NA,9,1,51256,3
1983,1,NA,9,5,36306,NA
1983,1,NA,9,6,51256,NA
1983,3,NA,9,3,36306,NA
1983,1,NA,9,3,32035,NA
1983,1,NA,9,5,40577,NA
1983,1,NA,9,1,15377,4
1983,1,NA,9,0,23492,NA
1983,1,NA,9,5,854,5
1983,1,NA,9,2,23492,NA
1983,1,NA,9,3,19221,4
1983,2,NA,9,2,3417,NA
1983,1,NA,9,1,9397,5
1983,2,NA,9,0,40577,5
1983,2,NA,9,1,72612,NA
1983,2,NA,9,2,19221,4
1983,2,NA,9,1,72612,3
1983,1,NA,9,2,23492,NA
1983,3,NA,9,0,12814,4
1983,1,NA,9,2,9397,NA
1983,1,NA,9,2,51256,3
1983,3,NA,9,3,40577,NA
1983,1,NA,9,3,19221,4
1983,1,NA,9,1,72612,NA
1983,1,NA,9,2,126110,NA
1983,1,NA,9,2,51256,5
1983,1,NA,9,7,5980,NA
1983,1,NA,9,1,126110,2
1983,2,NA,9,1,126110,NA
1983,1,NA,9,2,126110,NA
1983,1,NA,9,0,NA,4
1983,1,NA,9,5,51256,4
1983,1,NA,9,5,9397,NA
1983,1,NA,9,6,19221,5
1983,1,NA,9,5,36306,6
1983,1,NA,9,5,23492,NA
1983,1,NA,9,1,19221,4
1983,1,NA,9,2,19221,NA
1983,1,NA,9,7,32035,6
1983,1,NA,9,1,51256,NA
1983,3,NA,9,0,126110,5
1983,1,NA,9,7,126110,NA
1983,1,NA,9,3,51256,4
1983,1,NA,9,1,27764,2
1983,1,NA,9,2,126110,NA
1983,1,NA,9,4,126110,6
1983,1,NA,9,1,126110,NA
1983,3,NA,9,5,126110,6
1983,1,NA,9,5,126110,NA
1983,1,NA,9,0,NA,4
1983,1,NA,9,2,12814,NA
1983,1,NA,9,2,3417,2
1983,1,NA,9,3,126110,3
1983,1,NA,9,3,NA,NA
1983,1,NA,9,4,NA,NA
1983,2,NA,9,1,9397,4
1983,3,NA,9,2,19221,NA
1983,1,NA,9,3,15377,NA
1983,1,NA,9,1,3417,4
1983,1,NA,9,1,NA,NA
1983,1,NA,9,1,23492,NA
1983,1,NA,9,6,23492,NA
1983,1,NA,9,5,19221,NA
1983,1,NA,9,5,32035,4
1983,1,NA,9,3,19221,6
1983,1,NA,9,1,32035,NA
1983,1,NA,9,6,19221,NA
1983,1,NA,9,5,NA,NA
1983,1,NA,9,6,40577,6
1983,1,NA,9,6,126110,NA
1983,1,NA,9,0,NA,NA
1983,1,NA,9,4,19221,NA
1983,1,NA,9,1,72612,NA
1983,1,NA,9,4,72612,2
1983,1,NA,9,5,27764,NA
1983,1,NA,9,5,126110,6
1983,1,NA,9,1,51256,4
1983,1,NA,9,2,126110,NA
1983,1,NA,9,6,126110,NA
1983,1,NA,2,6,9397,NA
1983,1,NA,2,3,40577,5
1983,1,NA,2,4,32035,NA
1983,1,NA,2,3,11105,3
1983,1,NA,2,5,19221,4
1983,1,NA,2,2,32035,NA
1983,1,NA,2,0,51256,4
1983,1,NA,2,2,51256,6
1983,1,NA,2,0,NA,NA
1983,1,NA,2,3,NA,4
1983,2,NA,2,1,51256,NA
1983,1,NA,2,2,32035,5
1983,1,NA,2,1,19221,NA
1983,1,NA,2,5,126110,5
1983,1,NA,2,3,72612,NA
1983,1,NA,2,0,40577,4
1983,1,NA,2,2,126110,4
1983,1,NA,2,6,126110,NA
1983,1,NA,2,3,72612,4
1983,1,NA,2,1,36306,NA
1983,1,NA,2,1,NA,4
1983,1,NA,3,4,40577,NA
1983,1,NA,3,5,32035,NA
1983,1,NA,3,5,32035,5
1983,1,NA,3,1,3417,NA
1983,1,NA,3,3,854,7
1983,1,NA,3,4,51256,NA
1983,1,NA,3,0,9397,NA
1983,1,NA,3,6,27764,NA
1983,1,NA,3,0,126110,NA
1983,1,NA,3,3,32035,3
1983,1,NA,3,1,9397,NA
1983,1,NA,3,2,19221,5
1983,1,NA,3,5,51256,NA
1983,1,NA,3,1,36306,3
1983,1,NA,3,5,9397,NA
1983,1,NA,3,2,12814,5
1983,1,NA,3,1,51256,NA
1983,1,NA,3,2,27764,NA
1983,1,NA,3,6,7688,5
1983,1,NA,3,2,23492,NA
1983,1,NA,3,1,51256,NA
1983,1,NA,3,4,19221,3
1983,1,NA,3,6,72612,NA
1983,1,NA,3,1,51256,4
1983,1,NA,3,4,9397,NA
1983,1,NA,3,5,51256,5
1983,1,NA,3,4,27764,6
1983,1,NA,3,2,27764,4
1983,1,NA,3,2,7688,4
1983,1,NA,3,1,23492,NA
1983,1,NA,3,2,32035,6
1983,1,NA,3,1,5980,4
1983,1,NA,3,1,19221,NA
1983,1,NA,3,1,51256,4
1983,1,NA,3,3,23492,NA
1983,1,NA,3,1,15377,3
1983,1,NA,3,3,15377,NA
1983,1,NA,3,1,27764,3
1983,1,NA,3,1,12814,NA
1983,1,NA,3,0,32035,7
1983,1,NA,3,1,19221,NA
1983,1,NA,3,1,19221,3
1983,1,NA,3,0,23492,NA
1983,1,NA,3,0,23492,4
1983,1,NA,3,2,15377,NA
1983,1,NA,3,1,7688,4
1983,1,NA,3,NA,19221,NA
1983,1,NA,3,1,27764,5
1983,1,NA,3,2,23492,NA
1983,1,NA,3,3,NA,NA
1983,1,NA,3,5,7688,NA
1983,1,NA,3,2,51256,4
1983,1,NA,3,2,15377,4
1983,1,NA,3,1,11105,5
1983,1,NA,3,2,15377,NA
1983,1,NA,3,4,9397,5
1983,1,NA,3,3,NA,NA
1983,1,NA,3,6,36306,NA
1983,1,NA,3,0,NA,6
1983,1,NA,3,4,27764,NA
1983,1,NA,3,5,NA,2
1983,1,NA,3,1,19221,2
1983,1,NA,3,3,19221,6
1983,1,NA,3,6,19221,5
1983,1,NA,3,0,51256,NA
1983,1,NA,3,5,19221,5
1983,1,NA,3,5,51256,NA
1983,1,NA,3,NA,7688,3
1983,1,NA,5,1,23492,5
1983,1,NA,5,1,23492,NA
1983,1,NA,5,6,51256,6
1983,1,NA,5,6,15377,NA
1983,1,NA,5,2,40577,NA
1983,1,NA,5,4,32035,4
1983,1,NA,5,0,23492,2
1983,1,NA,5,3,51256,NA
1983,1,NA,5,3,23492,4
1983,1,NA,5,0,32035,NA
1983,1,NA,5,1,7688,4
1983,1,NA,5,3,51256,NA
1983,1,NA,5,3,15377,NA
1983,1,NA,7,2,51256,4
1983,1,NA,7,4,51256,NA
1983,2,NA,7,0,51256,4
1983,1,NA,7,3,32035,NA
1983,2,NA,7,2,36306,NA
1983,1,NA,7,4,36306,4
1983,3,NA,7,0,40577,NA
1983,1,NA,7,1,51256,4
1983,1,NA,7,0,NA,NA
1983,1,NA,7,0,23492,4
1983,1,NA,7,0,51256,NA
1983,1,NA,7,1,19221,4
1983,1,NA,7,1,126110,NA
1983,1,NA,6,1,12814,4
1983,1,NA,6,6,19221,4
1983,2,NA,6,2,9397,NA
1983,2,NA,6,4,5980,NA
1983,2,NA,6,0,NA,4
1983,2,NA,6,0,11105,2
1983,2,NA,6,0,27764,NA
1983,1,NA,6,3,5980,7
1983,1,NA,6,2,9397,NA
1983,2,NA,6,3,NA,NA
1983,2,NA,6,4,15377,1
1983,2,NA,6,3,NA,NA
1983,2,NA,6,0,15377,NA
1983,2,NA,6,0,15377,NA
1983,1,NA,6,3,15377,NA
1983,1,NA,6,5,19221,7
1983,1,NA,8,2,126110,4
1983,1,NA,8,5,27764,NA
1983,1,NA,8,6,19221,NA
1983,1,NA,8,2,19221,4
1983,1,NA,8,0,19221,NA
1983,1,NA,8,2,11105,NA
1983,1,NA,8,4,NA,5
1983,1,NA,8,1,19221,NA
1983,1,NA,8,4,15377,4
1983,1,NA,8,5,51256,NA
1983,1,NA,8,3,51256,NA
1983,1,NA,8,3,51256,NA
1983,1,NA,8,2,23492,4
1983,1,NA,8,6,126110,NA
1983,1,NA,8,6,51256,NA
1983,1,NA,8,3,51256,4
1983,1,NA,8,1,NA,NA
1983,1,NA,8,1,51256,5
1983,1,NA,8,5,7688,NA
1983,1,NA,9,1,126110,4
1983,1,NA,9,4,72612,NA
1983,1,NA,9,0,27764,4
1983,1,NA,9,4,23492,NA
1983,1,NA,9,1,72612,5
1983,1,NA,9,4,27764,6
1983,1,NA,9,0,51256,NA
1983,1,NA,9,6,51256,NA
1983,1,NA,9,1,40577,NA
1983,1,NA,9,2,12814,NA
1983,1,NA,9,5,72612,5
1983,1,NA,9,3,15377,4
1983,1,NA,9,1,23492,NA
1983,1,NA,9,6,NA,NA
1983,1,NA,3,4,72612,4
1983,1,NA,3,1,40577,3
1983,1,NA,3,1,9397,2
1983,1,NA,3,5,15377,NA
1983,1,NA,3,2,27764,4
1983,1,NA,3,2,72612,NA
1983,1,NA,3,6,72612,6
1983,1,NA,3,1,40577,NA
1983,1,NA,3,4,27764,NA
1983,1,NA,3,5,19221,NA
1983,1,NA,3,3,19221,4
1983,1,NA,3,5,12814,NA
1983,1,NA,3,3,NA,6
1983,1,NA,3,5,36306,NA
1983,1,NA,3,3,5980,NA
1983,1,NA,3,5,36306,NA
1983,1,NA,3,4,72612,5
1983,1,NA,4,6,27764,NA
1983,1,NA,4,5,9397,6
1983,1,NA,4,2,72612,NA
1983,1,NA,4,6,23492,NA
1983,1,NA,4,1,12814,NA
1983,1,NA,4,0,15377,2
1983,1,NA,4,5,19221,NA
1983,1,NA,4,5,40577,5
1983,1,NA,4,5,27764,NA
1983,1,NA,4,3,23492,4
1983,1,NA,4,5,3417,NA
1983,1,NA,4,1,72612,3
1983,1,NA,4,1,32035,NA
1983,1,NA,4,6,36306,5
1983,1,NA,4,2,36306,NA
1983,1,NA,4,1,23492,5
1983,1,NA,4,2,12814,4
1983,1,NA,4,6,40577,NA
1983,1,NA,4,6,15377,3
1983,1,NA,4,2,40577,NA
1983,1,NA,4,6,40577,NA
1983,1,NA,5,0,27764,4
1983,1,NA,5,0,19221,NA
1983,1,NA,5,0,40577,NA
1983,1,NA,5,0,12814,NA
1983,2,NA,5,0,23492,NA
1983,2,NA,5,1,23492,4
1983,1,NA,5,0,40577,4
1983,1,NA,5,0,51256,4
1983,2,NA,5,0,15377,NA
1983,1,NA,5,5,51256,2
1983,1,NA,5,0,19221,NA
1983,1,NA,5,1,19221,4
1983,1,NA,5,1,15377,NA
1983,1,NA,5,0,11105,NA
1983,1,NA,5,4,11105,NA
1983,1,NA,5,2,3417,NA
1983,1,NA,5,1,15377,NA
1983,1,NA,5,5,5980,4
1983,1,NA,5,4,12814,NA
1983,1,NA,5,6,3417,NA
1983,1,NA,5,4,27764,3
1983,1,NA,5,0,36306,5
1983,1,NA,3,2,32035,6
1983,1,NA,5,5,27764,NA
1983,1,NA,5,2,11105,3
1983,1,NA,5,1,27764,4
1983,1,NA,5,4,854,1
1983,1,NA,5,0,NA,NA
1983,1,NA,5,1,3417,3
1983,1,NA,5,3,3417,NA
1983,1,NA,5,3,5980,4
1983,1,NA,5,0,36306,4
1983,1,NA,5,0,36306,NA
1983,1,NA,5,1,51256,4
1983,1,NA,5,6,NA,4
1983,1,NA,5,5,36306,NA
1983,1,NA,5,6,51256,4
1983,1,NA,5,1,23492,NA
1983,2,NA,5,2,9397,NA
1983,1,NA,5,1,NA,NA
1983,1,NA,5,1,NA,3
1983,2,NA,5,1,NA,NA
1983,2,NA,5,0,NA,NA
1983,2,NA,5,3,NA,NA
1983,2,NA,5,3,NA,NA
1983,2,NA,5,1,NA,4
1983,1,NA,5,5,NA,NA
1983,1,NA,5,2,72612,6
1983,1,NA,5,1,51256,NA
1983,1,NA,5,6,126110,NA
1983,1,NA,5,1,51256,4
1983,1,NA,5,1,23492,5
1983,1,NA,5,6,27764,6
1983,1,NA,2,0,7688,2
1983,1,NA,2,NA,126110,NA
1983,1,NA,2,3,51256,4
1983,1,NA,2,1,51256,3
1983,1,NA,2,6,126110,NA
1983,1,NA,2,2,51256,4
1983,1,NA,2,6,15377,NA
1983,1,NA,2,1,126110,3
1983,1,NA,2,4,32035,NA
1983,1,NA,2,6,NA,NA
1983,1,NA,2,4,51256,5
1983,1,NA,2,0,12814,NA
1983,1,NA,2,0,23492,NA
1983,2,NA,2,1,51256,NA
1983,3,NA,2,3,NA,4
1983,2,NA,2,0,51256,4
1983,1,NA,2,5,5980,NA
1983,1,NA,2,0,15377,6
1983,1,NA,2,3,854,4
1983,1,NA,2,1,72612,5
1983,1,NA,2,1,19221,NA
1983,2,NA,2,0,51256,1
1983,1,NA,2,1,36306,NA
1983,1,NA,2,6,27764,NA
1983,1,NA,2,4,27764,4
1983,1,NA,2,1,126110,NA
1983,1,NA,2,6,27764,NA
1983,1,NA,2,5,51256,4
1983,1,NA,2,5,12814,NA
1983,1,NA,2,4,72612,5
1983,1,NA,9,1,NA,5
1983,1,NA,9,1,19221,NA
1983,1,NA,9,1,23492,NA
1983,1,NA,9,3,23492,6
1983,3,NA,9,5,23492,NA
1983,2,NA,9,1,36306,4
1983,2,NA,9,0,5980,NA
1983,1,NA,9,1,51256,NA
1983,1,NA,9,5,72612,3
1983,1,NA,9,1,126110,5
1983,1,NA,9,4,126110,NA
1983,1,NA,9,5,126110,6
1983,1,NA,9,6,126110,NA
1983,1,NA,9,2,NA,3
1983,1,NA,9,6,854,NA
1983,1,NA,9,3,36306,NA
1983,1,NA,9,5,12814,6
1983,1,NA,9,0,7688,NA
1983,1,NA,9,1,7688,NA
1983,1,NA,9,6,51256,5
1983,1,NA,9,1,51256,NA
1983,1,NA,9,1,126110,2
1983,1,NA,9,2,27764,NA
1983,1,NA,3,1,51256,4
1983,1,NA,3,2,27764,NA
1983,1,NA,3,2,19221,3
1983,1,NA,3,1,15377,NA
1983,1,NA,3,0,23492,4
1983,3,NA,3,3,5980,NA
1983,1,NA,3,2,51256,2
1983,1,NA,3,0,51256,NA
1983,1,NA,3,0,NA,NA
1983,1,NA,3,5,126110,NA
1983,1,NA,3,5,72612,3
1983,1,NA,3,2,NA,NA
1983,1,NA,3,4,126110,NA
1983,1,NA,3,3,126110,4
1983,1,NA,3,6,72612,4
1983,1,NA,3,5,40577,5
1983,1,NA,3,6,72612,NA
1983,1,NA,3,6,51256,NA
1983,1,NA,3,6,NA,3
1983,1,NA,2,1,15377,2
1983,1,NA,2,1,51256,4
1983,1,NA,2,2,NA,NA
1983,3,NA,2,6,126110,NA
1983,1,NA,2,3,126110,1
1983,1,NA,2,6,72612,NA
1983,1,NA,2,2,40577,NA
1983,1,NA,2,0,51256,4
1983,1,NA,2,6,36306,NA
1983,1,NA,2,3,19221,3
1983,1,NA,2,3,51256,NA
1983,1,NA,2,1,27764,6
1983,1,NA,2,2,126110,6
1983,1,NA,3,1,19221,1
1983,2,NA,3,0,5980,NA
1983,2,NA,3,1,23492,NA
1983,1,NA,3,0,51256,4
1983,2,NA,3,0,7688,NA
1983,2,NA,3,2,7688,3
1983,2,NA,3,2,5980,NA
1983,2,NA,3,3,7688,3
1983,1,NA,3,1,51256,NA
1983,1,NA,3,1,36306,5
1983,1,NA,3,0,15377,1
1983,1,NA,3,1,12814,NA
1983,1,NA,3,6,51256,4
1983,1,NA,3,2,NA,NA
1983,1,NA,3,1,19221,4
1983,1,NA,3,6,36306,3
1983,1,NA,3,1,51256,4
1983,1,NA,3,0,40577,4
1983,2,NA,9,1,7688,NA
1983,2,NA,9,3,23492,4
1983,2,NA,9,3,40577,NA
1983,2,NA,9,3,40577,7
1983,2,NA,9,0,15377,7
1983,1,NA,9,3,51256,NA
1983,1,NA,9,0,23492,7
1983,1,NA,9,5,51256,NA
1983,3,NA,9,0,27764,5
1983,1,NA,5,0,19221,NA
1983,1,NA,5,4,19221,5
1983,1,NA,5,2,19221,NA
1983,1,NA,7,4,126110,NA
1983,1,NA,7,5,51256,6
1983,1,NA,7,6,126110,NA
1983,1,NA,7,0,72612,2
1983,1,NA,7,5,72612,NA
1983,1,NA,7,1,126110,3
1983,1,NA,7,4,126110,NA
1983,1,NA,7,0,23492,5
1983,1,NA,7,5,72612,NA
1983,1,NA,7,0,72612,4
1983,1,NA,7,5,126110,NA
1983,1,NA,7,0,72612,4
1983,1,NA,7,2,72612,NA
1983,1,NA,7,3,15377,NA
1983,1,NA,7,5,126110,6
1983,1,NA,7,3,51256,NA
1983,1,NA,7,5,72612,4
1983,1,NA,7,1,51256,NA
1983,1,NA,7,1,72612,5
1983,1,NA,1,1,23492,NA
1983,1,NA,1,5,36306,2
1983,1,NA,1,4,51256,5
1983,1,NA,1,4,NA,6
1983,1,NA,1,4,51256,4
1983,1,NA,2,2,126110,NA
1983,1,NA,2,6,NA,5
1983,1,NA,2,1,NA,3
1983,1,NA,2,3,126110,NA
1983,1,NA,2,1,126110,4
1983,3,NA,2,5,NA,NA
1983,2,NA,2,0,40577,4
1983,2,NA,2,1,32035,NA
1983,1,NA,4,2,15377,2
1983,1,NA,4,3,51256,4
1983,1,NA,4,3,NA,NA
1983,1,NA,4,1,72612,NA
1983,1,NA,2,3,5980,2
1983,1,NA,2,5,NA,NA
1983,3,NA,2,6,NA,6
1983,1,NA,2,4,19221,NA
1983,1,NA,2,3,36306,4
1983,1,NA,2,5,40577,4
1983,1,NA,2,5,36306,NA
1983,1,NA,2,3,7688,4
1983,1,NA,2,1,51256,3
1983,1,NA,2,0,19221,NA
1983,1,NA,2,4,126110,NA
1983,1,NA,5,3,51256,3
1983,1,NA,5,4,51256,NA
1983,1,NA,5,1,19221,4
1983,1,NA,5,3,51256,4
1983,1,NA,4,5,126110,NA
1983,1,NA,4,2,NA,5
1983,1,NA,4,4,72612,NA
1983,1,NA,4,5,126110,4
1983,1,NA,4,5,126110,NA
1983,1,NA,4,4,72612,4
1983,1,NA,4,4,126110,NA
1983,1,NA,4,1,72612,2
1983,1,NA,4,5,15377,6
1983,1,NA,4,0,NA,NA
1983,1,NA,4,1,72612,4
1983,1,NA,4,1,40577,NA
1983,1,NA,4,2,19221,5
1983,2,NA,5,0,40577,NA
1983,1,NA,5,5,72612,3
1983,2,NA,5,0,51256,NA
1983,1,NA,5,2,15377,3
1983,1,NA,2,1,126110,4
1983,1,NA,2,4,51256,NA
1983,1,NA,2,4,126110,3
1983,1,NA,2,0,51256,NA
1983,2,NA,2,2,15377,6
1983,2,NA,2,1,23492,NA
1983,2,NA,2,1,3417,4
1983,2,NA,2,1,7688,4
1983,2,NA,2,1,9397,NA
1983,2,NA,2,1,72612,5
1983,1,NA,2,1,72612,4
1983,1,NA,2,2,51256,NA
1983,1,NA,2,4,36306,4
1983,1,NA,2,5,27764,NA
